pair_id,label,category,subject1,subject2,hand1,hand2,device1,device2,device_pair,img1_path,img2_path
G_58398_right_1354,mated,primary_genuine,58398,58398,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_google_58398_1_RIGHT_image_fingerprint8CZUNZPJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_google_58398_1_RIGHT_image_fingerprintPP75MQCZ.png
D_24101_30,non-mated,diagnostic_impostor,24101,24101,left,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_google_24101_3_LEFT_image_fingerprintB5WDFC7B.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_google_24101_1_RIGHT_image_fingerprint44EABUX9.png
G_56583_right_906,mated,primary_genuine,56583,56583,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_1_RIGHT_image_fingerprintBYN9SG5E.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_google_56583_2_RIGHT_image_fingerprintDUC2QYKI.png
G_44595_left_711,mated,primary_genuine,44595,44595,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_2_LEFT_image_fingerprintPCQ0A6DU.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_google_44595_3_LEFT_image_fingerprintDLT61NSQ.png
G_27295_right_381,mated,primary_genuine,27295,27295,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_1_RIGHT_image_fingerprintUH3EH0H5.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_3_RIGHT_image_fingerprintTS3GJL4R.png
G_87757_right_2439,mated,primary_genuine,87757,87757,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_2_RIGHT_image_fingerprint6G63WY3N.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_google_87757_3_RIGHT_image_fingerprint2F042OIU.png
G_14493_right_88,mated,primary_genuine,14493,14493,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_2_RIGHT_image_fingerprint5U0KQ5LK.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_3_RIGHT_image_fingerprint66UGHLMQ.png
G_96608_right_2788,mated,primary_genuine,96608,96608,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_2_RIGHT_image_fingerprint50WE0YZ0.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_1_RIGHT_image_fingerprintEAP3SA2B.png
G_58398_right_1364,mated,primary_genuine,58398,58398,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_google_58398_2_RIGHT_image_fingerprint411HSEKI.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_google_58398_3_RIGHT_image_fingerprint7D6BGZXY.png
G_93812_left_2603,mated,primary_genuine,93812,93812,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_Apple_93812_1_LEFT_image_fingerprintYZWAQQVC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_2_LEFT_image_fingerprintAQ0CM595.png
G_20294_left_154,mated,primary_genuine,20294,20294,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_Apple_20294_1_LEFT_image_fingerprintU4G8MKNX.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_3_LEFT_image_fingerprint7O0SYNPW.png
G_93812_right_2682,mated,primary_genuine,93812,93812,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_Apple_93812_3_RIGHT_image_fingerprintFZHMHYAA.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_1_RIGHT_image_fingerprint2T37Z33F.png
G_99775_left_2831,mated,primary_genuine,99775,99775,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_1_LEFT_image_fingerprint3I9J3EEF.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_2_LEFT_image_fingerprintOC8WL9MQ.png
G_76957_left_2107,mated,primary_genuine,76957,76957,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_2_LEFT_image_fingerprintEU5HCMFH.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_google_76957_1_LEFT_image_fingerprintIW1FBDGD.png
D_63029_156,non-mated,diagnostic_impostor,63029,63029,left,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_Apple_63029_1_LEFT_image_fingerprintEL3UJGHI.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_Apple_63029_1_RIGHT_image_fingerprint56A2PPU7.png
G_14493_left_34,mated,primary_genuine,14493,14493,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_2_LEFT_image_fingerprintWKV6VABI.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_google_14493_2_LEFT_image_fingerprint1K83FUPZ.png
G_89171_left_2491,mated,primary_genuine,89171,89171,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_1_LEFT_image_fingerprintZ7CQHOV8.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_google_89171_1_LEFT_image_fingerprint0YA43KTC.png
G_57145_right_1114,mated,primary_genuine,57145,57145,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_google_57145_1_RIGHT_image_fingerprintPR4YTHCJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_google_57145_2_RIGHT_image_fingerprint8MWCM12U.png
I_27295_65052_left_s,non-mated,primary_impostor,27295,65052,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_1_LEFT_image_fingerprintA3BXLB7F.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_1_LEFT_image_fingerprint76UY6GBW.png
G_57833_right_1208,mated,primary_genuine,57833,57833,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_2_RIGHT_image_fingerprint8PVAZ8EO.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_google_57833_1_RIGHT_image_fingerprintCPOH91N1.png
G_76957_left_2109,mated,primary_genuine,76957,76957,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_2_LEFT_image_fingerprintEU5HCMFH.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_google_76957_2_LEFT_image_fingerprintULB6LZ6X.png
G_14493_right_120,mated,primary_genuine,14493,14493,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_google_14493_1_RIGHT_image_fingerprint2BJGZ3HC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_google_14493_3_RIGHT_image_fingerprint8230KD0D.png
G_96608_right_2821,mated,primary_genuine,96608,96608,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_1_RIGHT_image_fingerprintEAP3SA2B.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_3_RIGHT_image_fingerprintI17QLSO6.png
G_76957_right_2162,mated,primary_genuine,76957,76957,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_2_RIGHT_image_fingerprintU0PVY6S4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_google_76957_1_RIGHT_image_fingerprintWOKK17MC.png
D_47904_94,non-mated,diagnostic_impostor,47904,47904,left,right,google,Apple,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_google_47904_1_LEFT_image_fingerprintVC8QTKTK.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_Apple_47904_2_RIGHT_image_fingerprint9G4WHC23.png
G_74850_left_1994,mated,primary_genuine,74850,74850,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_3_LEFT_image_fingerprintQK4V7F8L.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_2_LEFT_image_fingerprintD69HCYSP.png
G_93812_left_2604,mated,primary_genuine,93812,93812,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_Apple_93812_1_LEFT_image_fingerprintYZWAQQVC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_2_LEFT_image_fingerprintWLIB0FWZ.png
D_56583_104,non-mated,diagnostic_impostor,56583,56583,left,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_google_56583_3_LEFT_image_fingerprintFUSXRAF2.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_google_56583_1_RIGHT_image_fingerprint1AX45PGY.png
G_83742_left_2202,mated,primary_genuine,83742,83742,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_1_LEFT_image_fingerprintGV3HJRSJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_2_LEFT_image_fingerprintZGKZNDRF.png
I_47904_65030_right_x,non-mated,primary_impostor,47904,65030,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_Apple_47904_1_RIGHT_image_fingerprintKJOCNOOC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_google_65030_1_RIGHT_image_fingerprintK4QT94HJ.png
I_63029_87757_left_s,non-mated,primary_impostor,63029,87757,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_Apple_63029_1_LEFT_image_fingerprintE1TY6E82.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_1_LEFT_image_fingerprint5AOVW7QD.png
I_24101_65030_right_s,non-mated,primary_impostor,24101,65030,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_Apple_24101_2_RIGHT_image_fingerprint35WG6UEE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_Apple_65030_1_RIGHT_image_fingerprint6BYCPFFA.png
G_14493_right_104,mated,primary_genuine,14493,14493,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_3_RIGHT_image_fingerprint66UGHLMQ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_3_RIGHT_image_fingerprintNPVCCTOC.png
G_56583_left_873,mated,primary_genuine,56583,56583,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_3_LEFT_image_fingerprintY4TRG7YJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_google_56583_3_LEFT_image_fingerprintFUSXRAF2.png
G_99775_right_2951,mated,primary_genuine,99775,99775,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_google_99775_1_RIGHT_image_fingerprint437YQ7CV.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_google_99775_1_RIGHT_image_fingerprint8GNR5B1X.png
G_56583_right_926,mated,primary_genuine,56583,56583,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_3_RIGHT_image_fingerprintUVFC2C46.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_google_56583_2_RIGHT_image_fingerprint83OUKXM9.png
G_96608_left_2705,mated,primary_genuine,96608,96608,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_1_LEFT_image_fingerprint7LWQC53V.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_2_LEFT_image_fingerprintB6KJC89K.png
G_57145_left_1003,mated,primary_genuine,57145,57145,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_Apple_57145_3_LEFT_image_fingerprintG8280ACI.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_google_57145_1_LEFT_image_fingerprintV07ER5DD.png
G_58398_left_1260,mated,primary_genuine,58398,58398,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_Apple_58398_1_LEFT_image_fingerprint7962NDPV.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_Apple_58398_2_LEFT_image_fingerprint5EFQBEU7.png
G_74850_left_1971,mated,primary_genuine,74850,74850,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_2_LEFT_image_fingerprintD1FQVSM4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_1_LEFT_image_fingerprintIEAGC8LM.png
G_87757_left_2381,mated,primary_genuine,87757,87757,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_2_LEFT_image_fingerprintP84S7KCQ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_google_87757_3_LEFT_image_fingerprintZDHE53QI.png
G_69658_right_1943,mated,primary_genuine,69658,69658,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_google_69658_1_RIGHT_image_fingerprintMUG3OULC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_google_69658_3_RIGHT_image_fingerprintTZSI06PN.png
G_83742_left_2207,mated,primary_genuine,83742,83742,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_1_LEFT_image_fingerprintGV3HJRSJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_google_83742_1_LEFT_image_fingerprintY685YE74.png
D_58793_148,non-mated,diagnostic_impostor,58793,58793,left,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_Apple_58793_3_LEFT_image_fingerprint8YVC22AO.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_Apple_58793_1_RIGHT_image_fingerprint7BGY92ER.png
I_58398_69658_left_s,non-mated,primary_impostor,58398,69658,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58398/1_Apple_58398_1_LEFT_image_fingerprint7962NDPV.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_1_LEFT_image_fingerprint2TY9Y94V.png
G_27295_left_311,mated,primary_genuine,27295,27295,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_1_LEFT_image_fingerprintA3BXLB7F.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_3_LEFT_image_fingerprintEJY7L9QA.png
G_14493_left_55,mated,primary_genuine,14493,14493,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_google_14493_1_LEFT_image_fingerprint0LTCJY3M.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_google_14493_3_LEFT_image_fingerprint2I1GF3JH.png
I_57145_63029_right_x,non-mated,primary_impostor,57145,63029,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_Apple_57145_1_RIGHT_image_fingerprint3YIFJCAF.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_1_RIGHT_image_fingerprint1BTZTIAX.png
I_47904_99775_right_s,non-mated,primary_impostor,47904,99775,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_Apple_47904_1_RIGHT_image_fingerprintKJOCNOOC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_1_RIGHT_image_fingerprintI8KUMQRN.png
D_63029_164,non-mated,diagnostic_impostor,63029,63029,left,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_1_LEFT_image_fingerprintTBAK0OZS.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_3_RIGHT_image_fingerprint8ABNK9A4.png
I_57145_65030_right_x,non-mated,primary_impostor,57145,65030,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_Apple_57145_1_RIGHT_image_fingerprint3YIFJCAF.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_google_65030_1_RIGHT_image_fingerprintK4QT94HJ.png
G_63029_left_1543,mated,primary_genuine,63029,63029,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_1_LEFT_image_fingerprintS3MW7KID.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_2_LEFT_image_fingerprint8GYELXXQ.png
I_24101_58793_right_s,non-mated,primary_impostor,24101,58793,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_Apple_24101_2_RIGHT_image_fingerprint35WG6UEE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_Apple_58793_1_RIGHT_image_fingerprint7BGY92ER.png
G_93812_left_2632,mated,primary_genuine,93812,93812,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_1_LEFT_image_fingerprint3HN9G0L3.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_1_LEFT_image_fingerprintQU536BMJ.png
D_24101_32,non-mated,diagnostic_impostor,24101,24101,left,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_google_24101_3_LEFT_image_fingerprintC8P6MZE1.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_google_24101_3_RIGHT_image_fingerprintRXK1SWQB.png
G_87757_right_2444,mated,primary_genuine,87757,87757,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_2_RIGHT_image_fingerprintLSOQ9FH6.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_google_87757_1_RIGHT_image_fingerprintNWMDS1H6.png
I_27295_76957_left_s,non-mated,primary_impostor,27295,76957,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_1_LEFT_image_fingerprintA3BXLB7F.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_1_LEFT_image_fingerprint1UT7KMNY.png
I_65030_83742_left_x,non-mated,primary_impostor,65030,83742,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_Apple_65030_1_LEFT_image_fingerprint972431JB.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_google_83742_1_LEFT_image_fingerprintO3XKCXWU.png
I_14493_63029_right_s,non-mated,primary_impostor,14493,63029,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_1_RIGHT_image_fingerprint501EMXNJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_Apple_63029_1_RIGHT_image_fingerprint180OJOML.png
