pair_id,label,frgp,which_hand,subject1,subject2,ground_truth
I_00002315_00002342_frgp13,impostor,13,right,2315,2342,B
I_00002328_00002405_frgp13,impostor,13,right,2328,2405,B
I_00002330_00002396_frgp14,impostor,14,left,2330,2396,B
I_00002307_00002381_frgp13,impostor,13,right,2307,2381,B
I_00002373_00002374_frgp13,impostor,13,right,2373,2374,B
I_00002351_00002415_frgp13,impostor,13,right,2351,2415,B
I_00002340_00002405_frgp14,impostor,14,left,2340,2405,B
I_00002403_00002423_frgp14,impostor,14,left,2403,2423,B
I_00002340_00002351_frgp13,impostor,13,right,2340,2351,B
I_00002388_00002396_frgp14,impostor,14,left,2388,2396,B
I_00002340_00002356_frgp14,impostor,14,left,2340,2356,B
I_00002367_00002408_frgp14,impostor,14,left,2367,2408,B
I_00002320_00002337_frgp13,impostor,13,right,2320,2337,B
I_00002325_00002463_frgp14,impostor,14,left,2325,2463,B
I_00002376_00002379_frgp13,impostor,13,right,2376,2379,B
I_00002370_00002384_frgp13,impostor,13,right,2370,2384,B
I_00002329_00002339_frgp13,impostor,13,right,2329,2339,B
I_00002360_00002402_frgp14,impostor,14,left,2360,2402,B
I_00002352_00002356_frgp14,impostor,14,left,2352,2356,B
I_00002375_00002392_frgp14,impostor,14,left,2375,2392,B
I_00002332_00002380_frgp13,impostor,13,right,2332,2380,B
I_00002381_00002413_frgp14,impostor,14,left,2381,2413,B
I_00002424_00002425_frgp13,impostor,13,right,2424,2425,B
I_00002403_00002412_frgp13,impostor,13,right,2403,2412,B
I_00002329_00002342_frgp14,impostor,14,left,2329,2342,B
I_00002395_00002402_frgp14,impostor,14,left,2395,2402,B
I_00002342_00002355_frgp13,impostor,13,right,2342,2355,B
I_00002388_00002396_frgp13,impostor,13,right,2388,2396,B
I_00002407_00002408_frgp14,impostor,14,left,2407,2408,B
I_00002369_00002379_frgp13,impostor,13,right,2369,2379,B
I_00002408_00002415_frgp13,impostor,13,right,2408,2415,B
I_00002338_00002398_frgp13,impostor,13,right,2338,2398,B
I_00002306_00002379_frgp14,impostor,14,left,2306,2379,B
I_00002334_00002440_frgp13,impostor,13,right,2334,2440,B
I_00002394_00002399_frgp14,impostor,14,left,2394,2399,B
I_00002373_00002424_frgp13,impostor,13,right,2373,2424,B
I_00002455_00002462_frgp13,impostor,13,right,2455,2462,B
I_00002341_00002408_frgp14,impostor,14,left,2341,2408,B
I_00002320_00002341_frgp14,impostor,14,left,2320,2341,B
I_00002332_00002383_frgp13,impostor,13,right,2332,2383,B
I_00002381_00002398_frgp13,impostor,13,right,2381,2398,B
I_00002368_00002375_frgp13,impostor,13,right,2368,2375,B
I_00002349_00002375_frgp14,impostor,14,left,2349,2375,B
I_00002303_00002314_frgp14,impostor,14,left,2303,2314,B
I_00002313_00002325_frgp14,impostor,14,left,2313,2325,B
I_00002315_00002398_frgp13,impostor,13,right,2315,2398,B
I_00002304_00002409_frgp13,impostor,13,right,2304,2409,B
I_00002325_00002407_frgp13,impostor,13,right,2325,2407,B
I_00002367_00002440_frgp14,impostor,14,left,2367,2440,B
I_00002406_00002409_frgp13,impostor,13,right,2406,2409,B
I_00002312_00002321_frgp14,impostor,14,left,2312,2321,B
I_00002337_00002341_frgp13,impostor,13,right,2337,2341,B
I_00002313_00002418_frgp13,impostor,13,right,2313,2418,B
I_00002317_00002399_frgp13,impostor,13,right,2317,2399,B
I_00002327_00002340_frgp13,impostor,13,right,2327,2340,B
I_00002310_00002391_frgp13,impostor,13,right,2310,2391,B
I_00002359_00002396_frgp14,impostor,14,left,2359,2396,B
I_00002319_00002391_frgp14,impostor,14,left,2319,2391,B
I_00002352_00002380_frgp14,impostor,14,left,2352,2380,B
I_00002440_00002455_frgp13,impostor,13,right,2440,2455,B
I_00002315_00002418_frgp14,impostor,14,left,2315,2418,B
I_00002307_00002399_frgp13,impostor,13,right,2307,2399,B
I_00002313_00002339_frgp13,impostor,13,right,2313,2339,B
I_00002327_00002357_frgp13,impostor,13,right,2327,2357,B
I_00002319_00002447_frgp13,impostor,13,right,2319,2447,B
I_00002310_00002341_frgp14,impostor,14,left,2310,2341,B
I_00002304_00002423_frgp13,impostor,13,right,2304,2423,B
I_00002340_00002341_frgp13,impostor,13,right,2340,2341,B
I_00002358_00002376_frgp13,impostor,13,right,2358,2376,B
I_00002383_00002418_frgp13,impostor,13,right,2383,2418,B
I_00002313_00002408_frgp14,impostor,14,left,2313,2408,B
I_00002329_00002424_frgp13,impostor,13,right,2329,2424,B
I_00002321_00002463_frgp14,impostor,14,left,2321,2463,B
I_00002306_00002402_frgp13,impostor,13,right,2306,2402,B
I_00002352_00002372_frgp14,impostor,14,left,2352,2372,B
I_00002325_00002352_frgp14,impostor,14,left,2325,2352,B
I_00002369_00002408_frgp14,impostor,14,left,2369,2408,B
I_00002332_00002386_frgp14,impostor,14,left,2332,2386,B
I_00002368_00002394_frgp13,impostor,13,right,2368,2394,B
I_00002321_00002425_frgp14,impostor,14,left,2321,2425,B
I_00002328_00002334_frgp13,impostor,13,right,2328,2334,B
I_00002353_00002455_frgp13,impostor,13,right,2353,2455,B
I_00002388_00002415_frgp14,impostor,14,left,2388,2415,B
I_00002327_00002391_frgp14,impostor,14,left,2327,2391,B
I_00002330_00002339_frgp13,impostor,13,right,2330,2339,B
I_00002310_00002353_frgp14,impostor,14,left,2310,2353,B
I_00002307_00002312_frgp14,impostor,14,left,2307,2312,B
G_2341_frgp13,genuine,13,right,2341,2341,A
I_00002355_00002359_frgp13,impostor,13,right,2355,2359,B
I_00002339_00002372_frgp13,impostor,13,right,2339,2372,B
I_00002374_00002424_frgp14,impostor,14,left,2374,2424,B
I_00002376_00002412_frgp13,impostor,13,right,2376,2412,B
I_00002375_00002384_frgp13,impostor,13,right,2375,2384,B
I_00002310_00002455_frgp13,impostor,13,right,2310,2455,B
I_00002329_00002376_frgp13,impostor,13,right,2329,2376,B
I_00002332_00002339_frgp13,impostor,13,right,2332,2339,B
I_00002394_00002462_frgp13,impostor,13,right,2394,2462,B
G_2425_frgp13,genuine,13,right,2425,2425,A
I_00002317_00002340_frgp14,impostor,14,left,2317,2340,B
I_00002329_00002373_frgp14,impostor,14,left,2329,2373,B
I_00002312_00002463_frgp14,impostor,14,left,2312,2463,B
I_00002401_00002402_frgp14,impostor,14,left,2401,2402,B
I_00002325_00002380_frgp14,impostor,14,left,2325,2380,B
I_00002315_00002319_frgp14,impostor,14,left,2315,2319,B
I_00002321_00002392_frgp13,impostor,13,right,2321,2392,B
I_00002344_00002403_frgp14,impostor,14,left,2344,2403,B
I_00002315_00002386_frgp13,impostor,13,right,2315,2386,B
I_00002344_00002356_frgp14,impostor,14,left,2344,2356,B
I_00002312_00002360_frgp13,impostor,13,right,2312,2360,B
I_00002356_00002370_frgp14,impostor,14,left,2356,2370,B
I_00002356_00002368_frgp13,impostor,13,right,2356,2368,B
I_00002401_00002412_frgp13,impostor,13,right,2401,2412,B
I_00002303_00002423_frgp13,impostor,13,right,2303,2423,B
I_00002337_00002362_frgp14,impostor,14,left,2337,2362,B
I_00002399_00002462_frgp14,impostor,14,left,2399,2462,B
I_00002408_00002463_frgp13,impostor,13,right,2408,2463,B
I_00002352_00002455_frgp14,impostor,14,left,2352,2455,B
I_00002340_00002398_frgp13,impostor,13,right,2340,2398,B
I_00002315_00002325_frgp13,impostor,13,right,2315,2325,B
I_00002314_00002371_frgp14,impostor,14,left,2314,2371,B
I_00002332_00002481_frgp13,impostor,13,right,2332,2481,B
I_00002364_00002407_frgp13,impostor,13,right,2364,2407,B
I_00002344_00002358_frgp13,impostor,13,right,2344,2358,B
I_00002313_00002424_frgp14,impostor,14,left,2313,2424,B
I_00002314_00002353_frgp13,impostor,13,right,2314,2353,B
I_00002351_00002395_frgp13,impostor,13,right,2351,2395,B
I_00002320_00002353_frgp13,impostor,13,right,2320,2353,B
I_00002402_00002412_frgp14,impostor,14,left,2402,2412,B
I_00002367_00002415_frgp14,impostor,14,left,2367,2415,B
I_00002304_00002320_frgp13,impostor,13,right,2304,2320,B
I_00002344_00002409_frgp13,impostor,13,right,2344,2409,B
I_00002360_00002383_frgp14,impostor,14,left,2360,2383,B
I_00002372_00002424_frgp14,impostor,14,left,2372,2424,B
I_00002303_00002337_frgp14,impostor,14,left,2303,2337,B
I_00002337_00002462_frgp13,impostor,13,right,2337,2462,B
I_00002339_00002428_frgp13,impostor,13,right,2339,2428,B
I_00002330_00002447_frgp14,impostor,14,left,2330,2447,B
I_00002312_00002407_frgp13,impostor,13,right,2312,2407,B
I_00002304_00002358_frgp13,impostor,13,right,2304,2358,B
I_00002319_00002403_frgp14,impostor,14,left,2319,2403,B
I_00002326_00002462_frgp14,impostor,14,left,2326,2462,B
I_00002338_00002371_frgp13,impostor,13,right,2338,2371,B
I_00002358_00002383_frgp13,impostor,13,right,2358,2383,B
I_00002344_00002384_frgp13,impostor,13,right,2344,2384,B
I_00002327_00002384_frgp14,impostor,14,left,2327,2384,B
I_00002371_00002401_frgp13,impostor,13,right,2371,2401,B
I_00002367_00002402_frgp14,impostor,14,left,2367,2402,B
I_00002310_00002463_frgp14,impostor,14,left,2310,2463,B
I_00002326_00002415_frgp13,impostor,13,right,2326,2415,B
I_00002320_00002384_frgp14,impostor,14,left,2320,2384,B
I_00002370_00002399_frgp14,impostor,14,left,2370,2399,B
I_00002321_00002396_frgp14,impostor,14,left,2321,2396,B
I_00002339_00002383_frgp13,impostor,13,right,2339,2383,B
I_00002325_00002344_frgp14,impostor,14,left,2325,2344,B
I_00002394_00002407_frgp14,impostor,14,left,2394,2407,B
I_00002391_00002481_frgp14,impostor,14,left,2391,2481,B
I_00002312_00002463_frgp13,impostor,13,right,2312,2463,B
I_00002379_00002401_frgp14,impostor,14,left,2379,2401,B
I_00002375_00002428_frgp14,impostor,14,left,2375,2428,B
I_00002351_00002368_frgp14,impostor,14,left,2351,2368,B
I_00002307_00002369_frgp13,impostor,13,right,2307,2369,B
I_00002325_00002357_frgp14,impostor,14,left,2325,2357,B
I_00002326_00002368_frgp14,impostor,14,left,2326,2368,B
G_2408_frgp14,genuine,14,left,2408,2408,A
I_00002321_00002371_frgp14,impostor,14,left,2321,2371,B
I_00002358_00002440_frgp14,impostor,14,left,2358,2440,B
I_00002327_00002386_frgp13,impostor,13,right,2327,2386,B
I_00002356_00002384_frgp13,impostor,13,right,2356,2384,B
I_00002317_00002455_frgp14,impostor,14,left,2317,2455,B
I_00002392_00002428_frgp14,impostor,14,left,2392,2428,B
I_00002342_00002447_frgp14,impostor,14,left,2342,2447,B
I_00002334_00002358_frgp13,impostor,13,right,2334,2358,B
I_00002326_00002384_frgp13,impostor,13,right,2326,2384,B
I_00002353_00002408_frgp13,impostor,13,right,2353,2408,B
I_00002337_00002392_frgp14,impostor,14,left,2337,2392,B
I_00002396_00002409_frgp13,impostor,13,right,2396,2409,B
I_00002383_00002392_frgp14,impostor,14,left,2383,2392,B
I_00002371_00002386_frgp14,impostor,14,left,2371,2386,B
I_00002373_00002440_frgp14,impostor,14,left,2373,2440,B
I_00002340_00002372_frgp13,impostor,13,right,2340,2372,B
I_00002332_00002379_frgp14,impostor,14,left,2332,2379,B
I_00002310_00002342_frgp13,impostor,13,right,2310,2342,B
I_00002352_00002364_frgp14,impostor,14,left,2352,2364,B
I_00002334_00002425_frgp13,impostor,13,right,2334,2425,B
I_00002312_00002407_frgp14,impostor,14,left,2312,2407,B
I_00002327_00002376_frgp13,impostor,13,right,2327,2376,B
I_00002330_00002344_frgp13,impostor,13,right,2330,2344,B
I_00002388_00002425_frgp14,impostor,14,left,2388,2425,B
I_00002388_00002425_frgp13,impostor,13,right,2388,2425,B
I_00002310_00002463_frgp13,impostor,13,right,2310,2463,B
I_00002399_00002425_frgp13,impostor,13,right,2399,2425,B
I_00002320_00002386_frgp14,impostor,14,left,2320,2386,B
I_00002386_00002425_frgp13,impostor,13,right,2386,2425,B
I_00002341_00002349_frgp13,impostor,13,right,2341,2349,B
I_00002307_00002370_frgp13,impostor,13,right,2307,2370,B
I_00002356_00002403_frgp13,impostor,13,right,2356,2403,B
I_00002320_00002395_frgp14,impostor,14,left,2320,2395,B
G_2386_frgp13,genuine,13,right,2386,2386,A
I_00002357_00002425_frgp14,impostor,14,left,2357,2425,B
I_00002341_00002407_frgp14,impostor,14,left,2341,2407,B
I_00002455_00002481_frgp13,impostor,13,right,2455,2481,B
I_00002360_00002407_frgp13,impostor,13,right,2360,2407,B
I_00002391_00002401_frgp13,impostor,13,right,2391,2401,B
I_00002317_00002386_frgp13,impostor,13,right,2317,2386,B
I_00002321_00002352_frgp14,impostor,14,left,2321,2352,B
G_2380_frgp13,genuine,13,right,2380,2380,A
I_00002304_00002320_frgp14,impostor,14,left,2304,2320,B
I_00002319_00002415_frgp13,impostor,13,right,2319,2415,B
I_00002330_00002401_frgp13,impostor,13,right,2330,2401,B
I_00002320_00002349_frgp13,impostor,13,right,2320,2349,B
I_00002356_00002392_frgp13,impostor,13,right,2356,2392,B
I_00002359_00002381_frgp14,impostor,14,left,2359,2381,B
I_00002321_00002368_frgp13,impostor,13,right,2321,2368,B
I_00002355_00002455_frgp13,impostor,13,right,2355,2455,B
I_00002312_00002426_frgp13,impostor,13,right,2312,2426,B
I_00002371_00002392_frgp13,impostor,13,right,2371,2392,B
I_00002330_00002481_frgp14,impostor,14,left,2330,2481,B
I_00002342_00002375_frgp13,impostor,13,right,2342,2375,B
I_00002330_00002407_frgp13,impostor,13,right,2330,2407,B
I_00002319_00002379_frgp14,impostor,14,left,2319,2379,B
I_00002369_00002384_frgp13,impostor,13,right,2369,2384,B
I_00002375_00002462_frgp14,impostor,14,left,2375,2462,B
I_00002367_00002383_frgp14,impostor,14,left,2367,2383,B
I_00002313_00002355_frgp13,impostor,13,right,2313,2355,B
I_00002339_00002381_frgp13,impostor,13,right,2339,2381,B
I_00002375_00002386_frgp14,impostor,14,left,2375,2386,B
I_00002317_00002332_frgp13,impostor,13,right,2317,2332,B
I_00002342_00002447_frgp13,impostor,13,right,2342,2447,B
I_00002326_00002334_frgp14,impostor,14,left,2326,2334,B
I_00002383_00002398_frgp13,impostor,13,right,2383,2398,B
I_00002304_00002319_frgp13,impostor,13,right,2304,2319,B
I_00002334_00002352_frgp13,impostor,13,right,2334,2352,B
I_00002405_00002413_frgp14,impostor,14,left,2405,2413,B
I_00002423_00002455_frgp14,impostor,14,left,2423,2455,B
I_00002407_00002463_frgp13,impostor,13,right,2407,2463,B
I_00002359_00002415_frgp13,impostor,13,right,2359,2415,B
I_00002362_00002380_frgp13,impostor,13,right,2362,2380,B
I_00002358_00002405_frgp14,impostor,14,left,2358,2405,B
I_00002337_00002375_frgp14,impostor,14,left,2337,2375,B
I_00002334_00002406_frgp14,impostor,14,left,2334,2406,B
I_00002402_00002424_frgp14,impostor,14,left,2402,2424,B
I_00002362_00002394_frgp13,impostor,13,right,2362,2394,B
I_00002325_00002348_frgp13,impostor,13,right,2325,2348,B
I_00002338_00002374_frgp13,impostor,13,right,2338,2374,B
G_2384_frgp14,genuine,14,left,2384,2384,A
I_00002330_00002379_frgp13,impostor,13,right,2330,2379,B
I_00002376_00002423_frgp13,impostor,13,right,2376,2423,B
I_00002321_00002349_frgp14,impostor,14,left,2321,2349,B
I_00002412_00002424_frgp13,impostor,13,right,2412,2424,B
I_00002379_00002408_frgp13,impostor,13,right,2379,2408,B
I_00002313_00002418_frgp14,impostor,14,left,2313,2418,B
I_00002337_00002423_frgp14,impostor,14,left,2337,2423,B
I_00002325_00002391_frgp14,impostor,14,left,2325,2391,B
I_00002370_00002409_frgp14,impostor,14,left,2370,2409,B
I_00002340_00002352_frgp13,impostor,13,right,2340,2352,B
I_00002391_00002426_frgp13,impostor,13,right,2391,2426,B
I_00002303_00002413_frgp14,impostor,14,left,2303,2413,B
I_00002440_00002463_frgp13,impostor,13,right,2440,2463,B
I_00002334_00002362_frgp14,impostor,14,left,2334,2362,B
I_00002329_00002395_frgp14,impostor,14,left,2329,2395,B
I_00002341_00002372_frgp13,impostor,13,right,2341,2372,B
I_00002353_00002379_frgp14,impostor,14,left,2353,2379,B
I_00002334_00002376_frgp14,impostor,14,left,2334,2376,B
I_00002341_00002372_frgp14,impostor,14,left,2341,2372,B
I_00002314_00002396_frgp13,impostor,13,right,2314,2396,B
I_00002314_00002406_frgp14,impostor,14,left,2314,2406,B
G_2349_frgp13,genuine,13,right,2349,2349,A
I_00002423_00002425_frgp14,impostor,14,left,2423,2425,B
I_00002307_00002314_frgp13,impostor,13,right,2307,2314,B
I_00002327_00002367_frgp14,impostor,14,left,2327,2367,B
I_00002313_00002406_frgp14,impostor,14,left,2313,2406,B
I_00002342_00002358_frgp13,impostor,13,right,2342,2358,B
I_00002327_00002463_frgp14,impostor,14,left,2327,2463,B
I_00002320_00002342_frgp14,impostor,14,left,2320,2342,B
I_00002388_00002403_frgp14,impostor,14,left,2388,2403,B
I_00002306_00002447_frgp14,impostor,14,left,2306,2447,B
I_00002370_00002383_frgp14,impostor,14,left,2370,2383,B
I_00002407_00002428_frgp14,impostor,14,left,2407,2428,B
I_00002356_00002375_frgp13,impostor,13,right,2356,2375,B
I_00002315_00002392_frgp14,impostor,14,left,2315,2392,B
I_00002315_00002379_frgp13,impostor,13,right,2315,2379,B
I_00002391_00002455_frgp14,impostor,14,left,2391,2455,B
I_00002375_00002376_frgp14,impostor,14,left,2375,2376,B
I_00002423_00002462_frgp14,impostor,14,left,2423,2462,B
I_00002315_00002391_frgp14,impostor,14,left,2315,2391,B
I_00002415_00002418_frgp13,impostor,13,right,2415,2418,B
I_00002372_00002455_frgp14,impostor,14,left,2372,2455,B
I_00002334_00002357_frgp14,impostor,14,left,2334,2357,B
I_00002344_00002396_frgp14,impostor,14,left,2344,2396,B
I_00002327_00002401_frgp14,impostor,14,left,2327,2401,B
I_00002340_00002381_frgp14,impostor,14,left,2340,2381,B
I_00002317_00002337_frgp14,impostor,14,left,2317,2337,B
I_00002351_00002398_frgp13,impostor,13,right,2351,2398,B
I_00002319_00002394_frgp14,impostor,14,left,2319,2394,B
I_00002303_00002339_frgp13,impostor,13,right,2303,2339,B
I_00002307_00002368_frgp14,impostor,14,left,2307,2368,B
I_00002319_00002403_frgp13,impostor,13,right,2319,2403,B
I_00002338_00002379_frgp13,impostor,13,right,2338,2379,B
I_00002303_00002369_frgp13,impostor,13,right,2303,2369,B
I_00002304_00002359_frgp14,impostor,14,left,2304,2359,B
I_00002374_00002455_frgp14,impostor,14,left,2374,2455,B
I_00002371_00002415_frgp13,impostor,13,right,2371,2415,B
I_00002306_00002447_frgp13,impostor,13,right,2306,2447,B
I_00002409_00002415_frgp14,impostor,14,left,2409,2415,B
I_00002353_00002359_frgp13,impostor,13,right,2353,2359,B
I_00002405_00002415_frgp13,impostor,13,right,2405,2415,B
I_00002334_00002359_frgp14,impostor,14,left,2334,2359,B
I_00002330_00002367_frgp13,impostor,13,right,2330,2367,B
I_00002312_00002315_frgp13,impostor,13,right,2312,2315,B
I_00002307_00002315_frgp14,impostor,14,left,2307,2315,B
I_00002407_00002424_frgp14,impostor,14,left,2407,2424,B
I_00002364_00002394_frgp13,impostor,13,right,2364,2394,B
I_00002304_00002447_frgp13,impostor,13,right,2304,2447,B
I_00002357_00002372_frgp14,impostor,14,left,2357,2372,B
I_00002342_00002368_frgp13,impostor,13,right,2342,2368,B
I_00002304_00002409_frgp14,impostor,14,left,2304,2409,B
I_00002396_00002398_frgp14,impostor,14,left,2396,2398,B
I_00002367_00002401_frgp13,impostor,13,right,2367,2401,B
I_00002312_00002349_frgp14,impostor,14,left,2312,2349,B
I_00002321_00002325_frgp13,impostor,13,right,2321,2325,B
I_00002321_00002372_frgp14,impostor,14,left,2321,2372,B
I_00002358_00002359_frgp14,impostor,14,left,2358,2359,B
I_00002314_00002415_frgp13,impostor,13,right,2314,2415,B
I_00002351_00002368_frgp13,impostor,13,right,2351,2368,B
I_00002332_00002375_frgp13,impostor,13,right,2332,2375,B
I_00002317_00002463_frgp13,impostor,13,right,2317,2463,B
I_00002338_00002406_frgp13,impostor,13,right,2338,2406,B
I_00002306_00002395_frgp14,impostor,14,left,2306,2395,B
I_00002312_00002374_frgp14,impostor,14,left,2312,2374,B
I_00002362_00002373_frgp13,impostor,13,right,2362,2373,B
I_00002326_00002362_frgp13,impostor,13,right,2326,2362,B
I_00002312_00002364_frgp13,impostor,13,right,2312,2364,B
I_00002369_00002384_frgp14,impostor,14,left,2369,2384,B
I_00002319_00002481_frgp14,impostor,14,left,2319,2481,B
I_00002327_00002401_frgp13,impostor,13,right,2327,2401,B
I_00002338_00002359_frgp14,impostor,14,left,2338,2359,B
I_00002368_00002402_frgp13,impostor,13,right,2368,2402,B
I_00002388_00002403_frgp13,impostor,13,right,2388,2403,B
I_00002349_00002409_frgp14,impostor,14,left,2349,2409,B
I_00002375_00002395_frgp13,impostor,13,right,2375,2395,B
I_00002303_00002415_frgp13,impostor,13,right,2303,2415,B
I_00002368_00002455_frgp13,impostor,13,right,2368,2455,B
I_00002358_00002408_frgp13,impostor,13,right,2358,2408,B
I_00002337_00002384_frgp13,impostor,13,right,2337,2384,B
I_00002328_00002462_frgp14,impostor,14,left,2328,2462,B
I_00002342_00002359_frgp13,impostor,13,right,2342,2359,B
I_00002325_00002373_frgp14,impostor,14,left,2325,2373,B
I_00002376_00002409_frgp13,impostor,13,right,2376,2409,B
I_00002359_00002376_frgp13,impostor,13,right,2359,2376,B
I_00002413_00002428_frgp13,impostor,13,right,2413,2428,B
