pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,llm_answer,correct,raw_response,latency_s,model,prompting_setting,timestamp
D_47904_88,non-mated,diagnostic_impostor,cross,47904,47904,left,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:19:30
G_65052_right_1843,mated,primary_genuine,same,65052,65052,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:19:30
D_14493_11,non-mated,diagnostic_impostor,cross,14493,14493,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:19:31
G_43210_right_625,mated,primary_genuine,cross,43210,43210,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:19:31
I_58398_93812_right_x,non-mated,primary_impostor,cross,58398,93812,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:19:31
I_56583_74850_left_x,non-mated,primary_impostor,cross,56583,74850,left,left,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:19:32
I_56583_65052_right_x,non-mated,primary_impostor,cross,56583,65052,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:19:32
D_65030_178,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:19:32
D_65052_184,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:19:33
I_57145_76957_right_x,non-mated,primary_impostor,cross,57145,76957,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:19:33
D_44595_80,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:19:33
G_99775_left_2861,mated,primary_genuine,cross,99775,99775,left,left,A,A,1,A,0.342,qwen25vl,task_description,2026-08-22T22:19:34
I_14493_24101_left_s,non-mated,primary_impostor,same,14493,24101,left,left,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:19:34
G_96608_right_2827,mated,primary_genuine,same,96608,96608,right,right,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:19:34
I_27295_96608_right_s,non-mated,primary_impostor,same,27295,96608,right,right,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:19:35
I_32467_76957_right_x,non-mated,primary_impostor,cross,32467,76957,right,right,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:19:35
G_65030_left_1637,mated,primary_genuine,same,65030,65030,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:19:35
G_99775_left_2851,mated,primary_genuine,same,99775,99775,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:19:36
I_14493_27295_left_s,non-mated,primary_impostor,same,14493,27295,left,left,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:19:36
D_99775_297,non-mated,diagnostic_impostor,same,99775,99775,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:19:36
G_74850_left_1990,mated,primary_genuine,cross,74850,74850,left,left,A,A,1,A,0.34,qwen25vl,task_description,2026-08-22T22:19:37
G_43210_left_571,mated,primary_genuine,same,43210,43210,left,left,A,A,1,A,0.372,qwen25vl,task_description,2026-08-22T22:19:37
D_89171_260,non-mated,diagnostic_impostor,cross,89171,89171,left,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:19:38
G_43210_right_640,mated,primary_genuine,cross,43210,43210,right,right,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:19:38
I_58398_83742_right_x,non-mated,primary_impostor,cross,58398,83742,right,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:19:38
G_57833_left_1132,mated,primary_genuine,cross,57833,57833,left,left,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:19:39
I_65052_69658_right_s,non-mated,primary_impostor,same,65052,69658,right,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:19:39
I_76957_87757_left_x,non-mated,primary_impostor,cross,76957,87757,left,left,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:19:39
G_93812_left_2590,mated,primary_genuine,same,93812,93812,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:19:40
I_58398_65052_left_s,non-mated,primary_impostor,same,58398,65052,left,left,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:19:40
G_74850_right_2071,mated,primary_genuine,same,74850,74850,right,right,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:19:40
G_47904_right_831,mated,primary_genuine,cross,47904,47904,right,right,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:19:41
G_69658_right_1934,mated,primary_genuine,cross,69658,69658,right,right,A,A,1,A,0.342,qwen25vl,task_description,2026-08-22T22:19:41
G_43210_right_672,mated,primary_genuine,same,43210,43210,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:19:41
G_76957_right_2171,mated,primary_genuine,cross,76957,76957,right,right,A,A,1,A,0.339,qwen25vl,task_description,2026-08-22T22:19:42
G_24101_left_293,mated,primary_genuine,cross,24101,24101,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:19:42
G_74850_left_1992,mated,primary_genuine,cross,74850,74850,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:19:42
G_56583_right_941,mated,primary_genuine,same,56583,56583,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:19:43
I_57145_96608_right_x,non-mated,primary_impostor,cross,57145,96608,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:19:43
G_99775_left_2892,mated,primary_genuine,same,99775,99775,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:19:43
D_58398_132,non-mated,diagnostic_impostor,same,58398,58398,left,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:19:44
I_69658_83742_left_s,non-mated,primary_impostor,same,69658,83742,left,left,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:19:44
G_99775_right_2925,mated,primary_genuine,same,99775,99775,right,right,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:19:45
D_27295_40,non-mated,diagnostic_impostor,cross,27295,27295,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:19:45
I_20294_47904_right_s,non-mated,primary_impostor,same,20294,47904,right,right,B,A,0,A,0.359,qwen25vl,task_description,2026-08-22T22:19:45
G_63029_right_1590,mated,primary_genuine,same,63029,63029,right,right,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:19:46
G_93812_left_2614,mated,primary_genuine,same,93812,93812,left,left,A,A,1,A,0.343,qwen25vl,task_description,2026-08-22T22:19:46
I_27295_69658_left_x,non-mated,primary_impostor,cross,27295,69658,left,left,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:19:46
I_57833_83742_left_x,non-mated,primary_impostor,cross,57833,83742,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:19:47
G_20294_left_141,mated,primary_genuine,cross,20294,20294,left,left,A,A,1,A,0.358,qwen25vl,task_description,2026-08-22T22:19:47
I_43210_74850_right_x,non-mated,primary_impostor,cross,43210,74850,right,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:19:47
I_58398_96608_right_s,non-mated,primary_impostor,same,58398,96608,right,right,B,A,0,A,0.358,qwen25vl,task_description,2026-08-22T22:19:48
I_96608_99775_left_s,non-mated,primary_impostor,same,96608,99775,left,left,B,A,0,A,0.358,qwen25vl,task_description,2026-08-22T22:19:48
I_20294_96608_right_x,non-mated,primary_impostor,cross,20294,96608,right,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:19:48
G_57833_right_1200,mated,primary_genuine,cross,57833,57833,right,right,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:19:49
G_76957_left_2129,mated,primary_genuine,same,76957,76957,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:19:49
I_58793_99775_right_s,non-mated,primary_impostor,same,58793,99775,right,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:19:49
D_65030_173,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,A,0,A,0.347,qwen25vl,task_description,2026-08-22T22:19:50
G_58398_right_1342,mated,primary_genuine,cross,58398,58398,right,right,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:19:50
I_57145_65052_right_s,non-mated,primary_impostor,same,57145,65052,right,right,B,A,0,A,0.358,qwen25vl,task_description,2026-08-22T22:19:51
G_89171_right_2565,mated,primary_genuine,cross,89171,89171,right,right,A,A,1,A,0.346,qwen25vl,task_description,2026-08-22T22:19:51
G_57145_right_1110,mated,primary_genuine,same,57145,57145,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:19:51
G_69658_left_1901,mated,primary_genuine,same,69658,69658,left,left,A,A,1,A,0.345,qwen25vl,task_description,2026-08-22T22:19:52
D_65030_169,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:19:52
G_74850_left_1971,mated,primary_genuine,cross,74850,74850,left,left,A,A,1,A,0.366,qwen25vl,task_description,2026-08-22T22:19:52
D_56583_103,non-mated,diagnostic_impostor,same,56583,56583,left,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:19:53
G_87757_left_2382,mated,primary_genuine,cross,87757,87757,left,left,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:19:53
G_65052_left_1748,mated,primary_genuine,same,65052,65052,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:19:53
I_56583_57145_right_s,non-mated,primary_impostor,same,56583,57145,right,right,B,A,0,A,0.362,qwen25vl,task_description,2026-08-22T22:19:54
G_87757_left_2371,mated,primary_genuine,cross,87757,87757,left,left,A,A,1,A,0.353,qwen25vl,task_description,2026-08-22T22:19:54
G_56583_right_898,mated,primary_genuine,cross,56583,56583,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:19:54
I_32467_87757_left_s,non-mated,primary_impostor,same,32467,87757,left,left,B,A,0,A,0.365,qwen25vl,task_description,2026-08-22T22:19:55
I_24101_87757_right_s,non-mated,primary_impostor,same,24101,87757,right,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:19:55
I_24101_99775_left_x,non-mated,primary_impostor,cross,24101,99775,left,left,B,A,0,A,0.341,qwen25vl,task_description,2026-08-22T22:19:55
I_65052_69658_left_s,non-mated,primary_impostor,same,65052,69658,left,left,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:19:56
I_44595_63029_left_x,non-mated,primary_impostor,cross,44595,63029,left,left,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:19:56
I_63029_99775_left_s,non-mated,primary_impostor,same,63029,99775,left,left,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:19:57
I_32467_47904_left_s,non-mated,primary_impostor,same,32467,47904,left,left,B,A,0,A,0.368,qwen25vl,task_description,2026-08-22T22:19:57
I_58793_83742_right_x,non-mated,primary_impostor,cross,58793,83742,right,right,B,A,0,A,0.345,qwen25vl,task_description,2026-08-22T22:19:57
I_32467_83742_right_x,non-mated,primary_impostor,cross,32467,83742,right,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:19:58
I_14493_93812_right_s,non-mated,primary_impostor,same,14493,93812,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:19:58
I_27295_56583_right_x,non-mated,primary_impostor,cross,27295,56583,right,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:19:58
D_99775_294,non-mated,diagnostic_impostor,cross,99775,99775,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:19:59
G_32467_left_430,mated,primary_genuine,same,32467,32467,left,left,A,A,1,A,0.356,qwen25vl,task_description,2026-08-22T22:19:59
G_96608_right_2810,mated,primary_genuine,cross,96608,96608,right,right,A,A,1,A,0.341,qwen25vl,task_description,2026-08-22T22:19:59
D_32467_50,non-mated,diagnostic_impostor,cross,32467,32467,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:20:00
I_65030_69658_right_x,non-mated,primary_impostor,cross,65030,69658,right,right,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:20:00
G_74850_right_2016,mated,primary_genuine,same,74850,74850,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:20:00
I_47904_93812_right_s,non-mated,primary_impostor,same,47904,93812,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:20:01
I_27295_65030_right_s,non-mated,primary_impostor,same,27295,65030,right,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:20:01
I_20294_83742_left_x,non-mated,primary_impostor,cross,20294,83742,left,left,B,A,0,A,0.36,qwen25vl,task_description,2026-08-22T22:20:01
I_57833_58793_right_x,non-mated,primary_impostor,cross,57833,58793,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:20:02
I_43210_65030_right_x,non-mated,primary_impostor,cross,43210,65030,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:20:02
G_32467_left_454,mated,primary_genuine,cross,32467,32467,left,left,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:20:02
I_47904_89171_left_s,non-mated,primary_impostor,same,47904,89171,left,left,B,A,0,A,0.357,qwen25vl,task_description,2026-08-22T22:20:03
D_20294_15,non-mated,diagnostic_impostor,same,20294,20294,left,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:20:03
I_65030_93812_left_s,non-mated,primary_impostor,same,65030,93812,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:20:04
G_58793_left_1386,mated,primary_genuine,cross,58793,58793,left,left,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:20:04
D_76957_226,non-mated,diagnostic_impostor,same,76957,76957,left,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:20:04
D_63029_166,non-mated,diagnostic_impostor,cross,63029,63029,left,right,B,A,0,A,0.341,qwen25vl,task_description,2026-08-22T22:20:05
I_20294_32467_right_s,non-mated,primary_impostor,same,20294,32467,right,right,B,A,0,A,0.364,qwen25vl,task_description,2026-08-22T22:20:05
I_58793_87757_right_x,non-mated,primary_impostor,cross,58793,87757,right,right,B,A,0,A,0.343,qwen25vl,task_description,2026-08-22T22:20:05
I_24101_69658_left_s,non-mated,primary_impostor,same,24101,69658,left,left,B,A,0,A,0.351,qwen25vl,task_description,2026-08-22T22:20:06
G_96608_right_2818,mated,primary_genuine,same,96608,96608,right,right,A,A,1,A,0.34,qwen25vl,task_description,2026-08-22T22:20:06
G_47904_right_830,mated,primary_genuine,cross,47904,47904,right,right,A,A,1,A,0.35,qwen25vl,task_description,2026-08-22T22:20:06
I_47904_74850_left_x,non-mated,primary_impostor,cross,47904,74850,left,left,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:20:07
I_65052_76957_right_x,non-mated,primary_impostor,cross,65052,76957,right,right,B,A,0,A,0.352,qwen25vl,task_description,2026-08-22T22:20:07
I_27295_58398_right_s,non-mated,primary_impostor,same,27295,58398,right,right,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:20:07
I_58793_93812_left_s,non-mated,primary_impostor,same,58793,93812,left,left,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:20:08
I_44595_74850_right_s,non-mated,primary_impostor,same,44595,74850,right,right,B,A,0,A,0.353,qwen25vl,task_description,2026-08-22T22:20:08
I_32467_96608_left_x,non-mated,primary_impostor,cross,32467,96608,left,left,B,A,0,A,0.358,qwen25vl,task_description,2026-08-22T22:20:08
I_65052_74850_right_x,non-mated,primary_impostor,cross,65052,74850,right,right,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:20:09
G_76957_right_2177,mated,primary_genuine,same,76957,76957,right,right,A,A,1,A,0.349,qwen25vl,task_description,2026-08-22T22:20:09
I_63029_96608_left_x,non-mated,primary_impostor,cross,63029,96608,left,left,B,A,0,A,0.35,qwen25vl,task_description,2026-08-22T22:20:10
I_83742_89171_right_s,non-mated,primary_impostor,same,83742,89171,right,right,B,A,0,A,0.356,qwen25vl,task_description,2026-08-22T22:20:10
D_76957_220,non-mated,diagnostic_impostor,same,76957,76957,left,right,B,A,0,A,0.346,qwen25vl,task_description,2026-08-22T22:20:10
G_74850_right_2055,mated,primary_genuine,cross,74850,74850,right,right,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:20:11
I_24101_58793_right_s,non-mated,primary_impostor,same,24101,58793,right,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:20:11
G_83742_right_2285,mated,primary_genuine,cross,83742,83742,right,right,A,A,1,A,0.362,qwen25vl,task_description,2026-08-22T22:20:11
D_56583_100,non-mated,diagnostic_impostor,same,56583,56583,left,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:20:12
I_20294_65052_left_s,non-mated,primary_impostor,same,20294,65052,left,left,B,A,0,A,0.368,qwen25vl,task_description,2026-08-22T22:20:12
G_43210_left_606,mated,primary_genuine,same,43210,43210,left,left,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:20:12
I_58398_99775_right_x,non-mated,primary_impostor,cross,58398,99775,right,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:20:13
D_87757_251,non-mated,diagnostic_impostor,same,87757,87757,left,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:20:13
I_43210_57833_left_x,non-mated,primary_impostor,cross,43210,57833,left,left,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:20:13
G_14493_right_129,mated,primary_genuine,same,14493,14493,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:20:14
I_57833_76957_right_s,non-mated,primary_impostor,same,57833,76957,right,right,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:20:14
G_69658_left_1892,mated,primary_genuine,same,69658,69658,left,left,A,A,1,A,0.348,qwen25vl,task_description,2026-08-22T22:20:14
I_57145_65052_left_s,non-mated,primary_impostor,same,57145,65052,left,left,B,A,0,A,0.36,qwen25vl,task_description,2026-08-22T22:20:15
D_57145_110,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,A,0,A,0.349,qwen25vl,task_description,2026-08-22T22:20:15
G_56583_left_862,mated,primary_genuine,same,56583,56583,left,left,A,A,1,A,0.341,qwen25vl,task_description,2026-08-22T22:20:15
G_57145_left_951,mated,primary_genuine,cross,57145,57145,left,left,A,A,1,A,0.352,qwen25vl,task_description,2026-08-22T22:20:16
G_65052_left_1732,mated,primary_genuine,cross,65052,65052,left,left,A,A,1,A,0.351,qwen25vl,task_description,2026-08-22T22:20:16
G_57145_right_1090,mated,primary_genuine,cross,57145,57145,right,right,A,A,1,A,0.344,qwen25vl,task_description,2026-08-22T22:20:17
D_44595_82,non-mated,diagnostic_impostor,same,44595,44595,left,right,B,A,0,A,0.34,qwen25vl,task_description,2026-08-22T22:20:17
I_47904_76957_left_s,non-mated,primary_impostor,same,47904,76957,left,left,B,A,0,A,0.355,qwen25vl,task_description,2026-08-22T22:20:17
D_57833_128,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,A,0,A,0.348,qwen25vl,task_description,2026-08-22T22:20:18
G_96608_right_2782,mated,primary_genuine,cross,96608,96608,right,right,A,A,1,A,0.347,qwen25vl,task_description,2026-08-22T22:20:18
D_58398_137,non-mated,diagnostic_impostor,same,58398,58398,left,right,B,A,0,A,0.354,qwen25vl,task_description,2026-08-22T22:20:18
I_43210_99775_left_x,non-mated,primary_impostor,cross,43210,99775,left,left,B,A,0,A,0.342,qwen25vl,task_description,2026-08-22T22:20:19
