pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002328_00002362_frgp13,impostor,13,right,2328,2362,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:04
I_00002306_00002428_frgp13,impostor,13,right,2306,2428,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:04
I_00002376_00002403_frgp13,impostor,13,right,2376,2403,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:05
I_00002375_00002409_frgp13,impostor,13,right,2375,2409,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:05
I_00002310_00002375_frgp14,impostor,14,left,2310,2375,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:05
I_00002312_00002455_frgp13,impostor,13,right,2312,2455,B,65,65,0.3,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:05
I_00002339_00002364_frgp14,impostor,14,left,2339,2364,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:06
I_00002328_00002391_frgp13,impostor,13,right,2328,2391,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:06
I_00002348_00002352_frgp14,impostor,14,left,2348,2352,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:06
I_00002303_00002395_frgp13,impostor,13,right,2303,2395,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:07
I_00002328_00002355_frgp13,impostor,13,right,2328,2355,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:07
I_00002353_00002462_frgp13,impostor,13,right,2353,2462,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:07
I_00002339_00002374_frgp14,impostor,14,left,2339,2374,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:08
G_2481_frgp13,genuine,13,right,2481,2481,A,100,100,0.394,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:08
I_00002303_00002399_frgp13,impostor,13,right,2303,2399,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:08
I_00002349_00002369_frgp14,impostor,14,left,2349,2369,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:09
I_00002327_00002392_frgp14,impostor,14,left,2327,2392,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:09
I_00002399_00002424_frgp13,impostor,13,right,2399,2424,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:09
I_00002338_00002455_frgp13,impostor,13,right,2338,2455,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:09
I_00002391_00002399_frgp14,impostor,14,left,2391,2399,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:10
I_00002349_00002367_frgp14,impostor,14,left,2349,2367,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:10
I_00002313_00002399_frgp14,impostor,14,left,2313,2399,B,0,0,0.28,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:10
I_00002326_00002424_frgp14,impostor,14,left,2326,2424,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:11
I_00002306_00002342_frgp13,impostor,13,right,2306,2342,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:11
I_00002344_00002409_frgp14,impostor,14,left,2344,2409,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:11
I_00002398_00002423_frgp14,impostor,14,left,2398,2423,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:11
I_00002425_00002455_frgp14,impostor,14,left,2425,2455,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:12
G_2372_frgp13,genuine,13,right,2372,2372,A,100,100,0.392,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:12
I_00002392_00002425_frgp13,impostor,13,right,2392,2425,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:12
I_00002376_00002426_frgp14,impostor,14,left,2376,2426,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:13
I_00002325_00002412_frgp13,impostor,13,right,2325,2412,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:13
I_00002360_00002384_frgp14,impostor,14,left,2360,2384,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:13
I_00002360_00002396_frgp13,impostor,13,right,2360,2396,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:14
I_00002368_00002379_frgp13,impostor,13,right,2368,2379,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:14
I_00002371_00002403_frgp14,impostor,14,left,2371,2403,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:14
I_00002306_00002332_frgp14,impostor,14,left,2306,2332,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:15
I_00002353_00002369_frgp14,impostor,14,left,2353,2369,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:15
I_00002356_00002372_frgp13,impostor,13,right,2356,2372,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:15
I_00002358_00002370_frgp14,impostor,14,left,2358,2370,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:15
I_00002325_00002375_frgp14,impostor,14,left,2325,2375,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:16
I_00002317_00002424_frgp13,impostor,13,right,2317,2424,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:16
I_00002303_00002394_frgp14,impostor,14,left,2303,2394,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:16
I_00002403_00002409_frgp13,impostor,13,right,2403,2409,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:17
I_00002360_00002463_frgp13,impostor,13,right,2360,2463,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:17
I_00002358_00002428_frgp14,impostor,14,left,2358,2428,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:17
I_00002313_00002394_frgp14,impostor,14,left,2313,2394,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:17
I_00002315_00002383_frgp14,impostor,14,left,2315,2383,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:18
I_00002373_00002403_frgp14,impostor,14,left,2373,2403,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:18
I_00002339_00002373_frgp13,impostor,13,right,2339,2373,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:18
I_00002338_00002394_frgp14,impostor,14,left,2338,2394,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:19
I_00002357_00002375_frgp13,impostor,13,right,2357,2375,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:19
I_00002327_00002405_frgp13,impostor,13,right,2327,2405,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:19
I_00002344_00002413_frgp14,impostor,14,left,2344,2413,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:20
I_00002386_00002412_frgp14,impostor,14,left,2386,2412,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:20
I_00002320_00002462_frgp14,impostor,14,left,2320,2462,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:20
I_00002319_00002428_frgp13,impostor,13,right,2319,2428,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:20
I_00002418_00002426_frgp14,impostor,14,left,2418,2426,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:21
I_00002320_00002392_frgp13,impostor,13,right,2320,2392,B,95,95,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:21
I_00002428_00002462_frgp13,impostor,13,right,2428,2462,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:21
I_00002384_00002392_frgp14,impostor,14,left,2384,2392,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:22
I_00002313_00002381_frgp13,impostor,13,right,2313,2381,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:22
I_00002357_00002423_frgp13,impostor,13,right,2357,2423,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:22
I_00002310_00002352_frgp13,impostor,13,right,2310,2352,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:22
I_00002341_00002403_frgp14,impostor,14,left,2341,2403,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:23
I_00002315_00002364_frgp13,impostor,13,right,2315,2364,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:23
I_00002307_00002339_frgp14,impostor,14,left,2307,2339,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:23
I_00002369_00002370_frgp13,impostor,13,right,2369,2370,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:24
I_00002348_00002481_frgp14,impostor,14,left,2348,2481,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:24
I_00002304_00002329_frgp14,impostor,14,left,2304,2329,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:24
I_00002396_00002462_frgp13,impostor,13,right,2396,2462,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:24
I_00002370_00002447_frgp13,impostor,13,right,2370,2447,B,85,85,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:25
I_00002407_00002481_frgp14,impostor,14,left,2407,2481,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:25
I_00002306_00002413_frgp13,impostor,13,right,2306,2413,B,65,65,0.319,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:25
I_00002303_00002447_frgp14,impostor,14,left,2303,2447,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:26
I_00002408_00002481_frgp13,impostor,13,right,2408,2481,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:26
I_00002339_00002359_frgp13,impostor,13,right,2339,2359,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:26
I_00002326_00002353_frgp13,impostor,13,right,2326,2353,B,85,85,0.303,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:27
I_00002307_00002364_frgp14,impostor,14,left,2307,2364,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:27
I_00002315_00002348_frgp13,impostor,13,right,2315,2348,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:27
I_00002348_00002426_frgp13,impostor,13,right,2348,2426,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:28
I_00002315_00002362_frgp13,impostor,13,right,2315,2362,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:28
I_00002359_00002409_frgp13,impostor,13,right,2359,2409,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:28
I_00002355_00002356_frgp13,impostor,13,right,2355,2356,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:28
I_00002339_00002402_frgp13,impostor,13,right,2339,2402,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:29
I_00002304_00002394_frgp13,impostor,13,right,2304,2394,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:29
I_00002357_00002373_frgp13,impostor,13,right,2357,2373,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:29
I_00002304_00002426_frgp13,impostor,13,right,2304,2426,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:30
I_00002406_00002424_frgp13,impostor,13,right,2406,2424,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:30
I_00002313_00002415_frgp13,impostor,13,right,2313,2415,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:30
I_00002353_00002388_frgp14,impostor,14,left,2353,2388,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:31
I_00002369_00002426_frgp14,impostor,14,left,2369,2426,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:31
I_00002394_00002481_frgp13,impostor,13,right,2394,2481,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:31
I_00002358_00002409_frgp13,impostor,13,right,2358,2409,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:31
G_2319_frgp14,genuine,14,left,2319,2319,A,100,100,0.387,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:32
I_00002342_00002424_frgp14,impostor,14,left,2342,2424,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:32
G_2313_frgp13,genuine,13,right,2313,2313,A,100,100,0.393,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:32
I_00002384_00002394_frgp14,impostor,14,left,2384,2394,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:33
I_00002384_00002425_frgp13,impostor,13,right,2384,2425,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:33
I_00002415_00002463_frgp13,impostor,13,right,2415,2463,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:33
I_00002325_00002403_frgp13,impostor,13,right,2325,2403,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:34
I_00002349_00002351_frgp14,impostor,14,left,2349,2351,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:34
I_00002409_00002462_frgp14,impostor,14,left,2409,2462,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:34
I_00002334_00002455_frgp13,impostor,13,right,2334,2455,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:35
I_00002359_00002426_frgp13,impostor,13,right,2359,2426,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:35
I_00002313_00002353_frgp14,impostor,14,left,2313,2353,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:35
I_00002319_00002339_frgp13,impostor,13,right,2319,2339,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:35
I_00002402_00002412_frgp13,impostor,13,right,2402,2412,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:36
I_00002375_00002447_frgp13,impostor,13,right,2375,2447,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:36
I_00002337_00002412_frgp13,impostor,13,right,2337,2412,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:36
I_00002326_00002391_frgp13,impostor,13,right,2326,2391,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:37
I_00002332_00002370_frgp14,impostor,14,left,2332,2370,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:37
I_00002373_00002384_frgp13,impostor,13,right,2373,2384,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:37
I_00002312_00002313_frgp14,impostor,14,left,2312,2313,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:37
I_00002344_00002357_frgp14,impostor,14,left,2344,2357,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:38
I_00002312_00002424_frgp13,impostor,13,right,2312,2424,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:38
I_00002313_00002357_frgp13,impostor,13,right,2313,2357,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:38
I_00002341_00002383_frgp13,impostor,13,right,2341,2383,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:39
I_00002314_00002325_frgp14,impostor,14,left,2314,2325,B,65,65,0.29,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:39
I_00002340_00002362_frgp13,impostor,13,right,2340,2362,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:39
I_00002340_00002348_frgp14,impostor,14,left,2340,2348,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:40
I_00002338_00002409_frgp13,impostor,13,right,2338,2409,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:40
I_00002391_00002403_frgp13,impostor,13,right,2391,2403,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:40
I_00002314_00002375_frgp14,impostor,14,left,2314,2375,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:40
I_00002368_00002412_frgp13,impostor,13,right,2368,2412,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:41
I_00002373_00002425_frgp14,impostor,14,left,2373,2425,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:41
I_00002425_00002428_frgp14,impostor,14,left,2425,2428,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:41
I_00002310_00002424_frgp13,impostor,13,right,2310,2424,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:42
I_00002332_00002409_frgp13,impostor,13,right,2332,2409,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:42
I_00002402_00002423_frgp14,impostor,14,left,2402,2423,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:42
I_00002321_00002337_frgp14,impostor,14,left,2321,2337,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:42
I_00002368_00002406_frgp13,impostor,13,right,2368,2406,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:43
I_00002425_00002463_frgp14,impostor,14,left,2425,2463,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:43
I_00002373_00002394_frgp13,impostor,13,right,2373,2394,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:43
I_00002321_00002338_frgp13,impostor,13,right,2321,2338,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:44
I_00002426_00002481_frgp14,impostor,14,left,2426,2481,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:44
I_00002356_00002455_frgp13,impostor,13,right,2356,2455,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:44
I_00002396_00002402_frgp14,impostor,14,left,2396,2402,B,65,65,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:45
G_2307_frgp13,genuine,13,right,2307,2307,A,100,100,0.397,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:45
I_00002315_00002440_frgp13,impostor,13,right,2315,2440,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:45
I_00002317_00002376_frgp13,impostor,13,right,2317,2376,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:46
I_00002325_00002348_frgp14,impostor,14,left,2325,2348,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:46
I_00002320_00002372_frgp14,impostor,14,left,2320,2372,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:46
I_00002317_00002344_frgp14,impostor,14,left,2317,2344,B,85,85,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:46
I_00002329_00002401_frgp14,impostor,14,left,2329,2401,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:47
I_00002317_00002413_frgp13,impostor,13,right,2317,2413,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:47
I_00002367_00002462_frgp13,impostor,13,right,2367,2462,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:47
I_00002310_00002367_frgp14,impostor,14,left,2310,2367,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:48
I_00002307_00002418_frgp13,impostor,13,right,2307,2418,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:48
I_00002380_00002406_frgp14,impostor,14,left,2380,2406,B,0,0,0.28,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:48
I_00002321_00002455_frgp14,impostor,14,left,2321,2455,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:48
I_00002349_00002481_frgp13,impostor,13,right,2349,2481,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:49
I_00002342_00002348_frgp13,impostor,13,right,2342,2348,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:49
I_00002332_00002440_frgp13,impostor,13,right,2332,2440,B,65,65,0.306,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:49
I_00002317_00002320_frgp13,impostor,13,right,2317,2320,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:50
I_00002307_00002388_frgp14,impostor,14,left,2307,2388,B,85,85,0.315,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:50
I_00002340_00002415_frgp14,impostor,14,left,2340,2415,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:50
I_00002303_00002352_frgp14,impostor,14,left,2303,2352,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:51
I_00002313_00002367_frgp14,impostor,14,left,2313,2367,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:51
I_00002325_00002373_frgp13,impostor,13,right,2325,2373,B,65,65,0.306,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:51
I_00002375_00002413_frgp14,impostor,14,left,2375,2413,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:52
I_00002334_00002384_frgp13,impostor,13,right,2334,2384,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:52
I_00002409_00002413_frgp13,impostor,13,right,2409,2413,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:52
I_00002304_00002332_frgp14,impostor,14,left,2304,2332,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:52
I_00002330_00002388_frgp13,impostor,13,right,2330,2388,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:53
I_00002369_00002408_frgp13,impostor,13,right,2369,2408,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:53
I_00002413_00002423_frgp13,impostor,13,right,2413,2423,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:53
I_00002376_00002415_frgp14,impostor,14,left,2376,2415,B,85,85,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:54
I_00002319_00002413_frgp13,impostor,13,right,2319,2413,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:54
I_00002337_00002423_frgp13,impostor,13,right,2337,2423,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:54
I_00002314_00002403_frgp13,impostor,13,right,2314,2403,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:54
I_00002341_00002415_frgp13,impostor,13,right,2341,2415,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:19:55
